@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
70,Self-emp-not-inc,347910,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,<=50K
52,Self-emp-inc,287927,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,>50K
51,Private,145166,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,<=50K
33,Private,174789,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Federal-gov,244473,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,>50K
43,Private,191982,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,55,<=50K
56,Private,117881,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K
62,Private,143312,10,Divorced,Other-service,Not-in-family,White,Female,0,0,60,<=50K
28,Private,100829,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,>50K
52,Self-emp-inc,287927,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,>50K
33,Private,103651,9,Divorced,Other-service,Not-in-family,White,Male,0,0,60,<=50K
49,Local-gov,37353,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
23,Private,51973,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,50,<=50K
49,Self-emp-not-inc,162856,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,<=50K
34,Private,269243,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
28,Private,461929,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
38,Self-emp-inc,179579,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
53,Self-emp-not-inc,263439,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
20,Private,173724,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,<=50K
41,Private,152292,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
27,Private,292120,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,<=50K
43,Self-emp-not-inc,451019,13,Never-married,Sales,Own-child,White,Male,0,0,35,<=50K
27,Federal-gov,276776,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
54,Local-gov,169785,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,38,<=50K
36,Private,65624,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
56,Private,436651,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,<=50K
47,Private,139268,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
51,Local-gov,252029,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,>50K
59,Private,157932,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
40,Private,224658,10,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,<=50K
35,Private,209280,9,Divorced,Other-service,Unmarried,White,Female,0,0,31,<=50K
39,Private,179731,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,65,>50K
34,Private,274577,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
42,Private,195584,12,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
48,Private,188610,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,>50K
62,Self-emp-not-inc,204085,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,<=50K
32,State-gov,169973,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
36,Self-emp-not-inc,240191,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,41310,0,90,<=50K
18,Private,130849,7,Never-married,Other-service,Own-child,White,Female,0,0,8,<=50K
23,Private,244771,10,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,20,<=50K
75,Self-emp-inc,126225,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
42,Private,193626,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,53,<=50K
43,?,174662,10,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
28,Private,147889,6,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
29,Private,59231,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,<=50K
19,Private,192162,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
34,Private,221167,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
72,Federal-gov,217864,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
24,?,265434,13,Never-married,?,Not-in-family,White,Female,0,0,40,<=50K
44,State-gov,691903,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,>50K
45,Private,44489,9,Widowed,Farming-fishing,Unmarried,White,Male,0,0,65,<=50K
36,Self-emp-not-inc,138940,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,>50K
23,?,44793,9,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
19,Private,69182,10,Never-married,Other-service,Own-child,White,Female,0,0,27,<=50K
31,Private,115488,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
17,Private,206010,8,Never-married,Other-service,Own-child,White,Female,0,0,8,<=50K
41,Private,266530,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,45,<=50K
50,Private,124963,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,>50K
26,Private,158397,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
76,Private,70697,4,Widowed,Other-service,Not-in-family,White,Female,0,0,25,<=50K
45,Private,216932,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
46,Local-gov,200947,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
30,Private,165503,13,Never-married,Sales,Own-child,White,Female,0,0,65,<=50K
40,Self-emp-not-inc,167081,14,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,<=50K
21,?,213055,10,Never-married,?,Unmarried,Other,Female,0,0,40,<=50K
39,Private,89040,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
25,Private,173212,12,Never-married,Farming-fishing,Not-in-family,White,Male,2354,0,45,<=50K
43,Private,174196,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,<=50K
24,Private,239663,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,<=50K
46,Private,309895,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
24,Private,176389,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
41,Private,362815,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
25,Private,19214,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
32,Private,142675,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
50,Self-emp-inc,194514,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,<=50K
26,Private,389856,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
39,Private,337778,10,Divorced,Sales,Not-in-family,White,Male,4650,0,40,<=50K
44,Private,115562,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
25,State-gov,99076,13,Never-married,Other-service,Not-in-family,White,Female,2597,0,50,<=50K
29,Private,253814,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,<=50K
43,Private,142682,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,<=50K
24,Private,22201,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
23,Private,117767,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
37,Self-emp-not-inc,241998,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,>50K
40,Private,286750,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,<=50K
27,Private,164607,13,Separated,Tech-support,Own-child,White,Male,0,0,50,<=50K
58,Federal-gov,319733,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,<=50K
19,Private,235849,9,Never-married,Transport-moving,Own-child,White,Male,0,0,35,<=50K
19,Private,159269,10,Never-married,Other-service,Own-child,White,Male,0,0,18,<=50K
55,Private,200217,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
22,Private,65225,6,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
61,Private,111563,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,27,<=50K
17,Private,89821,7,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K
30,Private,161572,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,<=50K
52,Private,114228,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,<=50K
27,Private,430672,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,<=50K
53,Self-emp-inc,99185,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,<=50K
51,State-gov,341548,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
34,Self-emp-not-inc,136204,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,32,>50K
38,Local-gov,140854,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
49,Private,34545,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,>50K
27,Private,188941,10,Married-civ-spouse,Tech-support,Husband,White,Male,3908,0,40,<=50K
22,Private,225272,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,<=50K
19,Private,243942,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
44,Private,467799,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
36,Self-emp-not-inc,219155,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
60,Private,200047,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
53,Private,266529,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
41,Private,43945,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
59,Local-gov,181242,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
55,Self-emp-inc,209569,9,Divorced,Sales,Unmarried,White,Female,0,0,50,>50K
60,Federal-gov,63526,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,>50K
33,Private,184016,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
54,Private,105638,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
18,Self-emp-not-inc,379242,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,<=50K
20,Private,231231,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,<=50K
26,Federal-gov,52322,13,Never-married,Tech-support,Not-in-family,Other,Male,0,0,60,<=50K
31,Private,153078,12,Never-married,Craft-repair,Own-child,Other,Male,0,0,50,<=50K
23,Private,73968,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
35,Private,215419,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,<=50K
56,Private,182142,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
53,Local-gov,222405,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,<=50K
30,Private,176064,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,55,<=50K
20,Private,157541,10,Never-married,Other-service,Own-child,White,Male,0,0,27,<=50K
37,Private,149898,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
43,Private,142444,10,Divorced,Sales,Unmarried,White,Female,0,0,55,>50K
20,Private,317443,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,15,<=50K
45,Private,267967,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
26,Private,154966,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
35,Private,172694,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,<=50K
37,Private,301614,13,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,<=50K
18,Private,203301,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
55,Local-gov,286967,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
21,Private,227220,9,Never-married,Other-service,Other-relative,White,Female,0,0,33,<=50K
18,Private,156056,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,<=50K
48,Self-emp-inc,148995,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,>50K
29,Private,211299,11,Never-married,Sales,Not-in-family,Black,Male,0,0,45,<=50K
23,Private,146178,9,Separated,Adm-clerical,Other-relative,White,Male,0,0,46,<=50K
40,Private,237671,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,>50K
29,Private,152951,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
19,Private,391403,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,<=50K
25,Local-gov,63996,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
36,Private,136629,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
49,Private,147032,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,8,<=50K
24,Private,285457,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
38,Private,149771,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,<=50K
45,State-gov,86618,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,>50K
47,Federal-gov,98726,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
17,Private,242773,7,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
51,Local-gov,96190,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
37,Private,258289,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
43,Private,55395,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Private,160512,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
42,Self-emp-not-inc,54202,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
26,Private,128777,10,Never-married,Sales,Other-relative,Black,Female,0,0,40,<=50K
53,Private,264939,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
61,?,451327,13,Married-civ-spouse,?,Husband,Other,Male,0,0,24,>50K
30,Private,248384,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
19,Private,199480,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,<=50K
40,Federal-gov,26880,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
24,Private,122272,13,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,<=50K
59,Self-emp-inc,165695,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,>50K
60,Private,191446,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,>50K
26,Local-gov,337867,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,<=50K
42,Private,208347,7,Never-married,Machine-op-inspct,Not-in-family,Other,Female,0,0,40,<=50K
65,Private,169047,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,<=50K
22,Private,206815,9,Never-married,Sales,Unmarried,White,Female,0,0,40,<=50K
36,Private,178487,9,Never-married,Transport-moving,Not-in-family,White,Male,0,1669,40,<=50K
43,Local-gov,192381,13,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
22,Private,157332,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
25,Private,175537,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,<=50K
50,Private,176609,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,<=50K
35,Private,179481,9,Never-married,Transport-moving,Own-child,White,Male,0,0,55,<=50K
23,Private,51973,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,50,<=50K
40,Local-gov,24763,10,Divorced,Transport-moving,Unmarried,White,Male,6849,0,40,<=50K
31,State-gov,195181,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,>50K
36,Local-gov,161132,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,<=50K
56,Private,133876,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
62,Private,132917,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,20,<=50K
23,?,281668,6,Never-married,?,Own-child,Black,Female,0,0,40,<=50K
35,Private,224566,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,<=50K
48,Private,55720,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2407,0,40,<=50K
39,Private,160916,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
34,Private,73199,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
50,Self-emp-inc,447144,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
19,Private,143404,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,<=50K
54,Private,91882,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,<=50K
47,State-gov,189123,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
37,Federal-gov,31670,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
60,Private,191446,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,>50K
31,Private,128220,4,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
26,Local-gov,337867,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,<=50K
41,Private,120277,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
39,Private,83893,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
25,Private,232914,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,<=50K
28,Private,232653,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
41,Self-emp-not-inc,117012,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,<=50K
31,Local-gov,151726,12,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,<=50K
61,Self-emp-inc,84409,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,>50K
33,Private,142675,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,<=50K
30,?,33811,13,Married-civ-spouse,?,Wife,Other,Female,0,0,40,>50K
36,Private,28996,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,<=50K
31,State-gov,193565,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
33,Private,220860,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K
43,Private,106900,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
46,Private,228372,13,Divorced,Sales,Unmarried,White,Male,0,0,40,>50K
34,Private,175878,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
37,Private,258289,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
24,Private,88126,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
29,Private,337953,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
26,State-gov,208117,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,38,<=50K
36,Private,215503,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,<=50K
46,Private,164877,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,<=50K
22,Private,65704,9,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
31,Private,34572,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,<=50K
18,Private,200290,9,Never-married,Sales,Own-child,White,Male,0,0,35,<=50K
32,Private,430175,9,Divorced,Craft-repair,Other-relative,Black,Female,0,0,50,<=50K
43,Private,112607,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
18,Private,97963,9,Never-married,Other-service,Own-child,White,Female,0,0,30,<=50K
38,Private,187847,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
38,Private,196123,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
23,?,99399,10,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,25,<=50K
18,Private,32244,7,Never-married,Handlers-cleaners,Own-child,White,Male,594,0,30,<=50K
79,?,144533,9,Widowed,?,Not-in-family,Black,Female,0,0,30,<=50K
52,State-gov,101119,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
19,Private,175083,9,Never-married,Sales,Own-child,White,Female,0,0,8,<=50K
32,Private,165949,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,<=50K
28,Private,224629,14,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,30,<=50K
43,Private,247162,12,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
53,Self-emp-not-inc,30008,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,<=50K
55,Local-gov,161662,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
35,Private,56352,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
61,?,71467,9,Married-civ-spouse,?,Husband,White,Male,3103,0,40,>50K
48,Private,38950,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
47,Local-gov,169699,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
21,Private,174063,11,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
17,Private,247580,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,<=50K
38,Private,470663,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
23,Federal-gov,320294,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
66,Private,113323,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,>50K
